iter	MultiClass
1516	0.3777918497
1517	0.3777068194
1518	0.3776858114
1519	0.3776343765
1520	0.3776121532
1521	0.3775973521
1522	0.3775279042
1523	0.3775093703
1524	0.3774729535
1525	0.3774169177
1526	0.3773627483
1527	0.3773326253
1528	0.3773141348
1529	0.3772716414
1530	0.3772467269
1531	0.3772178192
1532	0.3771634328
1533	0.3771143418
1534	0.3770715011
1535	0.3770417688
1536	0.3770145539
1537	0.3770003604
1538	0.3769754026
1539	0.3769567819
1540	0.3769413297
1541	0.3769001384
1542	0.3768748767
1543	0.3768446669
1544	0.3768188409
1545	0.3767853323
1546	0.3767567719
1547	0.3767105022
1548	0.3766688768
1549	0.376655812
1550	0.376607372
1551	0.3765532461
1552	0.3765139646
1553	0.3764661323
1554	0.376417866
1555	0.3763718134
1556	0.3763249794
1557	0.3762580924
1558	0.3762042703
1559	0.3761785311
1560	0.3761586517
1561	0.3761053938
1562	0.3760572577
1563	0.3760059965
1564	0.3759686248
1565	0.3759243518
1566	0.375883855
1567	0.3758588971
1568	0.3757849351
1569	0.3757671391
1570	0.3757229962
1571	0.3756688702
1572	0.375652333
1573	0.3756340595
1574	0.3756082335
1575	0.3755490726
1576	0.3755210764
1577	0.3755061885
1578	0.3754865695
1579	0.375464867
1580	0.3754483731
1581	0.3754057929
1582	0.3753412931
1583	0.3753147293
1584	0.3752722358
1585	0.3752250981
1586	0.3751592093
1587	0.3751307357
1588	0.3750970101
1589	0.3750713143
1590	0.375049525
1591	0.3750133253
1592	0.3749996528
1593	0.3749558138
1594	0.3749306823
1595	0.3748862356
1596	0.374843612
1597	0.3748288543
1598	0.3748081501
1599	0.3747659171
1600	0.3747429559
1601	0.3746839686
1602	0.374663221
1603	0.3746448607
1604	0.3746213352
1605	0.3745827048
1606	0.3745200281
1607	0.3744537053
1608	0.374414337
1609	0.3743770088
1610	0.3743517905
1611	0.3742862924
1612	0.3742417156
1613	0.3742276958
1614	0.3742041269
1615	0.3741742643
1616	0.3741300346
1617	0.3741000852
1618	0.3740558556
1619	0.3740349344
1620	0.3739850621
1621	0.3739338877
1622	0.3739033306
1623	0.3738726867
1624	0.3738548907
1625	0.3738410011
1626	0.373772074
1627	0.3737455536
1628	0.3737100918
1629	0.3736832675
1630	0.3736445503
1631	0.3735697636
1632	0.3735478875
1633	0.3735204989
1634	0.3735033106
1635	0.3734480995
1636	0.3734244872
1637	0.3734063439
1638	0.3733793895
1639	0.3733151935
1640	0.3732959651
1641	0.3732491312
1642	0.3732007781
1643	0.3731635366
1644	0.3731408793
1645	0.3731171802
1646	0.3730940019
1647	0.3730438258
1648	0.3730227744
1649	0.3730029383
1650	0.372969777
1651	0.372939871
1652	0.3729237243
1653	0.3728581394
1654	0.372831836
1655	0.372801713
1656	0.3727774496
1657	0.3727226726
1658	0.3726540494
1659	0.3726051754
1660	0.3725819103
1661	0.372568151
1662	0.3725490094
1663	0.3725043023
1664	0.372482296
1665	0.3724636319
1666	0.3724447507
1667	0.3724006947
1668	0.3723445287
1669	0.3723322017
1670	0.3723077213
1671	0.372275645
1672	0.3722056329
1673	0.3721560644
1674	0.372106713
1675	0.3720779355
1676	0.3720214223
1677	0.3719710725
1678	0.3719421648
1679	0.3719153406
1680	0.3718850873
1681	0.3718601729
1682	0.3718457624
1683	0.3718039201
1684	0.3717569125
1685	0.3717338645
1686	0.3716946698
1687	0.3716729673
1688	0.3716536955
1689	0.3716405004
1690	0.3716122004
1691	0.3715975295
1692	0.3715544284
1693	0.3714824196
1694	0.3714121904
1695	0.3713881875
1696	0.3713278546
1697	0.3712771576
1698	0.3712329714
1699	0.3712106178
1700	0.3711828387
1701	0.3711566221
1702	0.3711222019
1703	0.3710825298
1704	0.3710359563
1705	0.3710117364
1706	0.370987473
1707	0.3709642513
1708	0.370929484
1709	0.3709167663
1710	0.3708985362
1711	0.3708542632
1712	0.3708248346
1713	0.3707708823
1714	0.3707429729
1715	0.3707164091
1716	0.370689064
1717	0.3706618925
1718	0.3706221769
1719	0.3705633632
1720	0.3705177446
1721	0.370484453
1722	0.3704420898
1723	0.3704300232
1724	0.3704177396
1725	0.3704022441
1726	0.3703734232
1727	0.3703392201
1728	0.3702936883
1729	0.3702442067
1730	0.3702272787
1731	0.3701962442
1732	0.370163213
1733	0.3701452
1734	0.3701188532
1735	0.3700741461
1736	0.370059128
1737	0.370029873
1738	0.3700187614
1739	0.3700017032
1740	0.3699914162
1741	0.369973924
1742	0.3699163257
1743	0.3698725735
1744	0.3698500029
1745	0.3698333354
1746	0.3698203573
1747	0.369773697
1748	0.3697569861
1749	0.3697147965
1750	0.3696569811
1751	0.3696226478
1752	0.3695877936
1753	0.3695663516
1754	0.3695466023
1755	0.3695123992
1756	0.3694970339
1757	0.369459098
1758	0.3694347912
1759	0.3693834431
1760	0.3693270167
1761	0.3692939855
1762	0.369280313
1763	0.3692301803
1764	0.3692135562
1765	0.3691915933
1766	0.3691686754
1767	0.3691227096
1768	0.3690776119
1769	0.3690587741
1770	0.3690061239
1771	0.368991453
1772	0.3689451834
1773	0.3689095045
1774	0.3688937919
1775	0.3688811177
1776	0.3688415324
1777	0.3688134059
1778	0.3687635337
1779	0.3687239049
1780	0.3686835383
1781	0.3686660461
1782	0.3686512017
1783	0.3686305843
1784	0.3686172156
1785	0.3685674735
1786	0.3685271503
1787	0.3684924264
1788	0.3684675119
1789	0.3684296628
1790	0.3683939839
1791	0.368343938
1792	0.368331828
1793	0.3682924164
1794	0.3682552617
1795	0.3682345576
1796	0.3682198433
1797	0.3681621581
1798	0.3681464021
1799	0.368117017
1800	0.3680993077
1801	0.368061502
1802	0.3680500431
1803	0.3680299466
1804	0.3679750394
1805	0.367959023
1806	0.3679492568
1807	0.3679399682
1808	0.3679003829
1809	0.3678800694
1810	0.3678441301
1811	0.3678159168
1812	0.3677786754
1813	0.367757407
1814	0.3677054078
1815	0.3676827505
1816	0.3676375659
1817	0.3676162107
1818	0.3675917737
1819	0.3675804884
1820	0.3675511901
1821	0.367532743
1822	0.3675153376
1823	0.3674514889
1824	0.3674395525
1825	0.367424274
1826	0.3673637241
1827	0.3673149803
1828	0.3672579462
1829	0.3672459231
1830	0.3672060339
1831	0.3671564655
1832	0.3671003429
1833	0.3670767306
1834	0.3670650546
1835	0.3670344107
1836	0.3670105814
1837	0.3669986017
1838	0.3669835401
1839	0.3669272439
1840	0.3668666072
1841	0.3668367446
1842	0.3668096599
1843	0.3667668192
1844	0.3667287097
1845	0.3667037953
1846	0.3666318299
1847	0.3665987119
1848	0.366539985
1849	0.3665042627
1850	0.3664932379
1851	0.3664710145
1852	0.3664397196
1853	0.3663868523
1854	0.36636324
1855	0.3663263892
1856	0.366280163
1857	0.3662514723
1858	0.3661823282
1859	0.3661677442
1860	0.3661166999
1861	0.3661025065
1862	0.3660812381
1863	0.3660715588
1864	0.3660430851
1865	0.3660211222
1866	0.3660069288
1867	0.3659899575
1868	0.3659268901
1869	0.3658920793
1870	0.3658752382
1871	0.3658686407
1872	0.3658529281
1873	0.3658092193
1874	0.3657875602
1875	0.3657654671
1876	0.3657198485
1877	0.3656813049
1878	0.365664811
1879	0.3656487078
1880	0.3656092961
1881	0.3655628528
1882	0.3655291706
1883	0.3654904533
1884	0.3654404942
1885	0.3654049022
1886	0.365392445
1887	0.3653532069
1888	0.3653343257
1889	0.3653189604
1890	0.3652998622
1891	0.3652583237
1892	0.3652229921
1893	0.365168215
1894	0.3651497245
1895	0.3651343591
1896	0.3651143929
1897	0.3650597894
1898	0.3650148219
1899	0.3650027553
1900	0.3649688995
1901	0.3649452004
1902	0.3649354777
1903	0.3649215447
1904	0.3649057887
1905	0.3648835654
1906	0.3648524006
1907	0.3648289185
1908	0.3647950627
1909	0.3647671533
1910	0.3647504858
1911	0.3647316046
1912	0.3647125065
1913	0.3646641533
1914	0.3646343776
1915	0.3645684888
1916	0.3645555108
1917	0.3645421854
1918	0.3645299887
1919	0.3645098922
1920	0.3644989541
1921	0.3644584139
1922	0.3644483873
1923	0.3643971695
1924	0.3643869693
1925	0.3643653103
1926	0.3643363592
1927	0.3643214713
1928	0.3643111409
1929	0.364266347
1930	0.3642325779
1931	0.3641931229
1932	0.3641466362
1933	0.3641177719
1934	0.3640777525
1935	0.3640449601
1936	0.3640273377
1937	0.3640038122
1938	0.363985148
1939	0.3639334962
1940	0.3639223628
1941	0.3638839277
1942	0.363844885
1943	0.3638261774
1944	0.3638150223
1945	0.3638005902
1946	0.363789587
1947	0.3637753502
1948	0.3637376096
1949	0.3637130207
1950	0.3636804236
1951	0.363665731
1952	0.3636295096
1953	0.3635942214
1954	0.3635522705
1955	0.3635340838
1956	0.3635120992
1957	0.3635002497
1958	0.3634890295
1959	0.3634553255
1960	0.3634107487
1961	0.3633770013
1962	0.3633577512
1963	0.3633391956
1964	0.3633171676
1965	0.3633049925
1966	0.3632579632
1967	0.3632453324
1968	0.3632099357
1969	0.3631935503
1970	0.3631743002
1971	0.3631506445
1972	0.3631015969
1973	0.3630714305
1974	0.3630301958
1975	0.3630112712
1976	0.3629753319
1977	0.362960227
1978	0.3629148037
1979	0.3628980711
1980	0.3628558598
1981	0.3628383459
1982	0.3628277551
1983	0.362806248
1984	0.3627630166
1985	0.3627484977
1986	0.3627144248
1987	0.3626821532
1988	0.3626729948
1989	0.3626502072
1990	0.3626237084
1991	0.3626040677
1992	0.3625808678
1993	0.3625609232
1994	0.3625118756
1995	0.3624762618
1996	0.3624255432
1997	0.362380619
1998	0.3623674456
1999	0.3623159891
2000	0.3622676577
2001	0.362245239
2002	0.3622366231
2003	0.3621987089
2004	0.3621837125
2005	0.3621307802
2006	0.3621194081
2007	0.3620888944
2008	0.3620445128
2009	0.3620017589
2010	0.3619607847
2011	0.3619292293
2012	0.3618777944
2013	0.3618661836
2014	0.3618475629
2015	0.3618135985
2016	0.3617762702
2017	0.361766005
2018	0.3617520503
2019	0.3617364896
2020	0.3617008975
2021	0.3616915438
2022	0.3616686043
2023	0.3616572756
2024	0.3616131327
2025	0.3615808395
2026	0.3615590936
2027	0.3615085268
2028	0.3614665542
2029	0.3614560936
2030	0.3614429419
2031	0.3614080661
2032	0.3613491655
2033	0.3613326934
2034	0.361292457
2035	0.3612722737
2036	0.361255693
2037	0.3612323411
2038	0.3612031513
2039	0.3611592906
2040	0.3611381958
2041	0.3611188806
2042	0.3610854588
2043	0.3610542723
2044	0.3610048558
2045	0.3609911832
2046	0.3609570887
2047	0.3609450438
2048	0.3609277903
2049	0.3609058925
2050	0.3608682387
2051	0.3608475563
2052	0.3607931482
2053	0.3607600736
2054	0.3607378937
2055	0.3606880865
2056	0.3606553158
2057	0.3606374763
2058	0.3605910764
2059	0.360578923
2060	0.3605609534
2061	0.3605211511
2062	0.3604975605
2063	0.3604835624
2064	0.3604704541
2065	0.3604202129
2066	0.3604117272
2067	0.3603999644
2068	0.3603903502
2069	0.360357905
2070	0.3603450572
2071	0.3603342711
2072	0.3602868946
2073	0.3602741118
2074	0.3602344614
2075	0.3602011915
2076	0.3601873236
2077	0.3601632556
2078	0.3601196553
2079	0.3601005137
2080	0.3600663323
2081	0.3600454111
2082	0.3600023534
2083	0.359967955
2084	0.3599505496
2085	0.3598866141
2086	0.3598771084
2087	0.359866127
2088	0.3598494595
2089	0.3598185335
2090	0.3598066405
2091	0.3597886709
2092	0.3597699416
2093	0.3597439421
2094	0.3597282946
2095	0.3597125603
2096	0.3596752971
2097	0.3596425481
2098	0.3596330641
2099	0.3596234933
2100	0.3596021598
2101	0.3595902234
2102	0.359562466
2103	0.3595457768
2104	0.359521904
2105	0.3595027842
2106	0.3594800183
2107	0.3594255885
2108	0.3593940765
2109	0.359354578
2110	0.359327298
2111	0.3593174884
2112	0.359301841
2113	0.359289362
2114	0.3592750384
2115	0.3592323713
2116	0.3591977993
2117	0.3591632707
2118	0.359136403
2119	0.359121884
2120	0.3590938879
2121	0.3590787612
2122	0.3590582307
2123	0.359016996
2124	0.3590081631
2125	0.3589952935
2126	0.3589658216
2127	0.3589434029
2128	0.3589001282
2129	0.3588640804
2130	0.3588495614
2131	0.3588332845
2132	0.3588210661
2133	0.3587904005
2134	0.3587556114
2135	0.358728722
2136	0.358691307
2137	0.3586672389
2138	0.3586250493
2139	0.3586034336
2140	0.3585683841
2141	0.3585302963
2142	0.3585211813
2143	0.3585087023
2144	0.3584776895
2145	0.3584366501
2146	0.3583938529
2147	0.3583720202
2148	0.3583422661
2149	0.3583339974
2150	0.3583183934
2151	0.3582979279
2152	0.3582553694
2153	0.3582447786
2154	0.3581989646
2155	0.3581879181
2156	0.3581609853
2157	0.3581281061
2158	0.3581107441
2159	0.3580747614
2160	0.3580621305
2161	0.3580173583
2162	0.3580005823
2163	0.3579746696
2164	0.3579558101
2165	0.3579336085
2166	0.3578871869
2167	0.357860189
2168	0.3578193884
2169	0.357802786
2170	0.357778935
2171	0.3577590772
2172	0.3577280644
2173	0.3577005022
2174	0.3576821202
2175	0.3576623493
2176	0.3576378038
2177	0.3576180979
2178	0.3575999981
2179	0.3575835693
2180	0.3575760819
2181	0.3575381243
2182	0.3574921368
2183	0.3574745578
2184	0.357454483
2185	0.3574190428
2186	0.3573901134
2187	0.3573509622
2188	0.3573387654
2189	0.3573123535
2190	0.3572972051
2191	0.3572661489
2192	0.3572364816
2193	0.3572150613
2194	0.3571984589
2195	0.3571477185
2196	0.35712441
2197	0.3570785527
2198	0.3570473229
2199	0.3570175254
2200	0.3570069563
2201	0.3569897028
2202	0.3569515932
2203	0.3569377688
2204	0.3569236839
2205	0.3568852054
2206	0.3568261529
2207	0.356801347
2208	0.356783334
2209	0.3567606549
2210	0.356736066
2211	0.356718118
2212	0.356711846
2213	0.3566744092
2214	0.356664578
2215	0.3566329792
2216	0.3565907896
2217	0.3565621423
2218	0.3565498804
2219	0.356499292
2220	0.3564695596
2221	0.3564438205
2222	0.3564150864
2223	0.3563743725
2224	0.3563473096
2225	0.3562919682
2226	0.3562504297
2227	0.3562451994
2228	0.3562300077
2229	0.356204963
2230	0.3561764894
2231	0.3561514881
2232	0.3561199327
2233	0.356077244
2234	0.3560621824
2235	0.35602735
2236	0.3559833374
2237	0.3559712057
2238	0.3559173184
2239	0.3559045357
2240	0.3558935759
2241	0.3558771689
2242	0.3558342848
2243	0.3558234335
2244	0.3558141015
2245	0.3558056592
2246	0.3557898815
2247	0.3557683092
2248	0.3557422446
2249	0.3557207157
2250	0.3556784393
2251	0.3556641808
2252	0.3556458856
2253	0.3556254419
2254	0.3555722491
2255	0.3555424733
2256	0.3555068812
2257	0.355477431
2258	0.3554399508
2259	0.3554165555
2260	0.3553929867
2261	0.3553357789
2262	0.3553236256
2263	0.3552989498
2264	0.3552774861
2265	0.3552521593
2266	0.3552401144
2267	0.3552234903
2268	0.3552109463
2269	0.3551788918
2270	0.3551449925
2271	0.3551074038
2272	0.3550821204
2273	0.3550743075
2274	0.3550523663
2275	0.3550277557
2276	0.3550182283
2277	0.3549878015
2278	0.3549624747
2279	0.3549252766
2280	0.3549142952
2281	0.3548832607
2282	0.3548549823
2283	0.3548177409
2284	0.3547714495
2285	0.354763029
2286	0.3547250496
2287	0.3546844009
2288	0.3546702726
2289	0.3546354618
2290	0.3546258042
2291	0.3545851555
2292	0.3545753243
2293	0.3545507353
2294	0.3545343934
2295	0.3545076342
2296	0.35447074
2297	0.3544310896
2298	0.3544122953
2299	0.3544049598
2300	0.3543663294
2301	0.3543198427
2302	0.3542850537
2303	0.3542505684
2304	0.3542250029
2305	0.3541952922
2306	0.3541883474
2307	0.3541470476
2308	0.3541354585
2309	0.3540987379
2310	0.3540726298
2311	0.3540617569
2312	0.3540234303
2313	0.354007045
2314	0.353945041
2315	0.353919367
2316	0.3539126609
2317	0.3538664346
2318	0.3538393283
2319	0.3538289762
2320	0.3538045175
2321	0.3537905845
2322	0.3537819903
2323	0.3537596585
2324	0.3537356772
2325	0.3537186191
2326	0.3536840036
2327	0.3536521878
2328	0.3536222818
2329	0.3535653562
2330	0.3535417873
2331	0.3535259879
2332	0.3534877482
2333	0.3534458407
2334	0.3534361831
2335	0.3534128746
2336	0.3534002438
2337	0.3533831857
2338	0.3533617653
2339	0.3533232868
2340	0.3532996962
2341	0.3532857849
2342	0.3532412732
2343	0.3532170966
2344	0.3531891221
2345	0.3531716733
2346	0.3531404652
2347	0.3531044608
2348	0.3530969734
2349	0.3530784178
2350	0.3530606001
2351	0.3530429777
2352	0.3530168479
2353	0.3529985744
2354	0.352984815
2355	0.3529657169
2356	0.3529392398
2357	0.3529095509
2358	0.3529002405
2359	0.3528879786
2360	0.3528573781
2361	0.3528422949
2362	0.3528146242
2363	0.3527750606
2364	0.3527343902
2365	0.3527249279
2366	0.3527038765
2367	0.3526930904
2368	0.3526612094
2369	0.3526366857
2370	0.3526133121
2371	0.3525804545
2372	0.3525511562
2373	0.3525434084
2374	0.3525319712
2375	0.3524996996
2376	0.3524633914
2377	0.352420312
2378	0.3524088531
2379	0.3523800973
2380	0.3523468491
2381	0.3523165742
2382	0.352272019
2383	0.3522544183
2384	0.3522428726
2385	0.3522193037
2386	0.3521827133
2387	0.3521321031
2388	0.3520969885
2389	0.3520774346
2390	0.3520674949
2391	0.3520455971
2392	0.3520103306
2393	0.3519632579
2394	0.3519293586
2395	0.3519188763
2396	0.3518991054
2397	0.3518851941
2398	0.3518737786
2399	0.351859889
2400	0.3518284204
2401	0.3518158981
2402	0.351803137
2403	0.3517891823
2404	0.3517767251
2405	0.3517529392
2406	0.3517287844
2407	0.3517163705
2408	0.3516896548
2409	0.3516451864
2410	0.3516309713
2411	0.3515874361
2412	0.35157461
2413	0.35154835
2414	0.3515184657
2415	0.3514852609
2416	0.3514758203
2417	0.3514508625
2418	0.3514105393
2419	0.3513762928
2420	0.3513354921
2421	0.3513261818
2422	0.3512982724
2423	0.3512788487
2424	0.3512418894
2425	0.3512237895
2426	0.3511991789
2427	0.3511646937
2428	0.3511496538
2429	0.3511089834
2430	0.3510959402
2431	0.3510692028
2432	0.3510522314
2433	0.3510126027
2434	0.3509700876
2435	0.3509525737
2436	0.3509257711
2437	0.3509111871
2438	0.350877418
2439	0.3508445822
2440	0.3508209699
2441	0.3508084041
2442	0.3507967065
2443	0.3507786283
2444	0.3507606153
2445	0.3507304706
2446	0.3506881507
2447	0.350677408
2448	0.3506629107
2449	0.3506180734
2450	0.350597174
2451	0.3505608223
2452	0.3505466723
2453	0.3505365806
2454	0.3505164842
2455	0.350506718
2456	0.3504835398
2457	0.3504743163
2458	0.3504598841
2459	0.3504487073
2460	0.3504204073
2461	0.3503948201
2462	0.3503531513
2463	0.3503309931
2464	0.3503087915
2465	0.3502986347
2466	0.3502721143
2467	0.3502605903
2468	0.3502259748
2469	0.3502141904
2470	0.3502049017
2471	0.3501778171
2472	0.3501509494
2473	0.3501284656
2474	0.3501146629
2475	0.3501039418
2476	0.3500858637
2477	0.3500585186
2478	0.3500314339
2479	0.3500196928
2480	0.3499731193
2481	0.3499623983
2482	0.3499457091
2483	0.3499304088
2484	0.3499103992
2485	0.3498855715
2486	0.34985432
2487	0.3498394755
2488	0.3498067916
2489	0.349773348
2490	0.3497534252
2491	0.3497361934
2492	0.3497269916
2493	0.3497003843
2494	0.3496922242
2495	0.3496862126
2496	0.3496551998
2497	0.3496376859
2498	0.3496303721
2499	0.3495899621
2500	0.3495487491
2501	0.3495091638
2502	0.34949573
2503	0.3494615486
2504	0.3494396291
2505	0.3494222237
2506	0.3493838971
2507	0.3493519945
2508	0.3493198748
2509	0.3492873645
2510	0.349280398
2511	0.3492681579
2512	0.3492393587
2513	0.3492221052
2514	0.3491923294
2515	0.349174121
2516	0.3491457125
2517	0.3491251603
2518	0.3490981624
2519	0.3490711211
2520	0.3490618107
2521	0.3490463586
2522	0.3490232454
2523	0.348991039
2524	0.3489789941
2525	0.3489648875
2526	0.3489422735
2527	0.34893305
2528	0.3489087649
2529	0.3488810074
2530	0.3488690928
2531	0.348855876
2532	0.3488322637
2533	0.3487830642
2534	0.3487522032
2535	0.3487192806
2536	0.3487110553
2537	0.3486792829
2538	0.3486663917
2539	0.3486254391
2540	0.3486057983
2541	0.3485637607
2542	0.3485486991
2543	0.3485331602
2544	0.3485173608
2545	0.3484906233
2546	0.3484723932
2547	0.3484533602
2548	0.3484236278
2549	0.3483961959
2550	0.3483672013
2551	0.3483531164
2552	0.3483319131
2553	0.3483163742
2554	0.3483018552
2555	0.3482689542
2556	0.348222945
2557	0.3482043894
2558	0.3481760026
2559	0.3481525639
2560	0.3481428629
2561	0.3481240034
2562	0.3481004562
2563	0.3480885416
2564	0.3480406225
2565	0.3480314858
2566	0.3480193758
2567	0.3479907719
2568	0.3479542033
2569	0.347939706
2570	0.3479020088
2571	0.34789361
2572	0.3478821293
2573	0.3478569762
2574	0.3478353822
2575	0.3478066047
2576	0.347799291
2577	0.3477673016
2578	0.3477202506
2579	0.3476954013
2580	0.3476806219
2581	0.3476583985
2582	0.3476310751
2583	0.3475862161
2584	0.3475567442
2585	0.3475233658
2586	0.3475117115
2587	0.3474766186
2588	0.3474452803
2589	0.3474301319
2590	0.3473947352
2591	0.3473655888
2592	0.3473334691
2593	0.3473101606
2594	0.3472946
2595	0.3472821428
2596	0.3472733315
2597	0.3472592466
2598	0.3472481133
2599	0.3472138668
2600	0.3471973295
2601	0.3471689209
2602	0.3471227381
2603	0.3470781395
2604	0.3470607992
2605	0.3470259667
2606	0.3470017685
2607	0.3469874883
2608	0.3469678475
2609	0.3469454723
2610	0.346931192
2611	0.346902458
2612	0.3468676255
2613	0.3468508929
2614	0.3468363088
2615	0.3468199452
2616	0.3468046015
2617	0.3467710278
2618	0.3467544037
2619	0.3467340034
2620	0.3466941793
2621	0.3466578494
2622	0.3466305477
2623	0.3465921777
2624	0.3465805886
2625	0.3465307597
2626	0.3465163059
2627	0.3464947987
2628	0.3464649795
2629	0.3464437979
2630	0.3464103761
2631	0.3463934481
2632	0.3463722665
2633	0.3463450733
2634	0.3463220036
2635	0.3462900142
2636	0.3462762548
2637	0.3462529463
2638	0.3462415742
2639	0.3462070673
2640	0.3461892496
2641	0.3461712799
2642	0.3461474289
2643	0.3461137684
2644	0.3460744869
2645	0.3460608143
2646	0.3460250921
2647	0.3459987887
2648	0.3459815786
2649	0.3459644119
2650	0.3459473972
2651	0.3459401703
2652	0.3459143443
2653	0.3458766688
2654	0.3458560515
2655	0.3458388848
2656	0.3458306379
2657	0.3458198084
2658	0.3458058537
2659	0.3457963046
2660	0.3457674837
2661	0.3457565456
2662	0.3457417663
2663	0.3457279852
2664	0.3457203242
2665	0.3456843198
2666	0.3456726873
2667	0.3456586024
2668	0.3456381586
2669	0.3456034781
2670	0.3455823182
2671	0.345567669
2672	0.3455399984
2673	0.3455297114
2674	0.3455208351
2675	0.3455107651
2676	0.3454832247
2677	0.3454652767
2678	0.3454441819
2679	0.3454372154
2680	0.3454240637
2681	0.3454144929
2682	0.3453988889
2683	0.345382981
2684	0.3453577627
2685	0.3453400752
2686	0.3453165714
2687	0.3453028771
2688	0.3452574755
2689	0.3452426528
2690	0.3452184762
2691	0.3452102293
2692	0.3451639596
2693	0.3451321872
2694	0.3451232892
2695	0.3450990692
2696	0.3450629563
2697	0.3450394091
2698	0.3450260404
2699	0.345013887
2700	0.3450058788
2701	0.3449922496
2702	0.3449706122
2703	0.3449535324
2704	0.3449313308
2705	0.344924386
2706	0.3449002745
2707	0.3448456494
2708	0.3448311956
2709	0.3447980993
2710	0.3447765053
2711	0.3447531101
2712	0.3447413039
2713	0.3447072961
2714	0.3446954249
2715	0.3446493288
2716	0.3446171875
2717	0.3446056634
2718	0.3445562686
2719	0.3445306597
2720	0.344522977
2721	0.3445098904
2722	0.3444827189
2723	0.3444454124
2724	0.3444334977
2725	0.3444121859
2726	0.344400727
2727	0.3443879008
2728	0.3443735555
2729	0.3443392439
2730	0.3443080574
2731	0.3442957955
2732	0.3442710981
2733	0.3442616575
2734	0.3442507629
2735	0.3442398465
2736	0.3442205313
2737	0.3442092244
2738	0.3441948573
2739	0.3441830078
2740	0.3441498681
2741	0.3441305529
2742	0.3441210255
2743	0.3441085249
2744	0.3440911412
2745	0.3440617343
2746	0.3440357999
2747	0.3440188068
2748	0.3440076518
2749	0.3439946086
2750	0.3439855804
2751	0.3439734053
2752	0.3439509215
2753	0.3439411554
2754	0.3439315846
2755	0.3439236632
2756	0.3438970994
2757	0.3438675623
2758	0.3438590983
2759	0.3438382857
2760	0.3438108537
2761	0.3437738076
2762	0.3437670798
2763	0.3437571618
2764	0.3437483072
2765	0.3437396479
2766	0.3436823751
2767	0.3436726741
2768	0.3436468915
2769	0.343625341
2770	0.3436163562
2771	0.3435961512
2772	0.3435786373
2773	0.3435719963
2774	0.3435425243
2775	0.3435162861
2776	0.3434993798
2777	0.3434684972
2778	0.3434339686
2779	0.3434232258
2780	0.3433929726
2781	0.3433769128
2782	0.3433543639
2783	0.3433393024
2784	0.3433278435
2785	0.3432988056
2786	0.343251364
2787	0.3432141659
2788	0.3432039658
2789	0.3431634472
2790	0.3431399652
2791	0.3431080625
2792	0.3430920244
2793	0.3430773969
2794	0.3430596877
2795	0.3430509633
2796	0.3430323643
2797	0.343020493
2798	0.3429804954
2799	0.3429513924
2800	0.3429332057
2801	0.3429235481
2802	0.3428939893
2803	0.3428731983
2804	0.3428590266
2805	0.342842077
2806	0.3428195281
2807	0.342803707
2808	0.3427936805
2809	0.3427854769
2810	0.3427547245
2811	0.3427377532
2812	0.3427121009
2813	0.3427006637
2814	0.3426834536
2815	0.3426487297
2816	0.3426340371
2817	0.342619822
2818	0.3425942782
2819	0.342569125
2820	0.3425350087
2821	0.3425063614
2822	0.3424740681
2823	0.3424401689
2824	0.3424173162
2825	0.3424050326
2826	0.3423687026
2827	0.3423554858
2828	0.3423258837
2829	0.3423188738
2830	0.3423062429
2831	0.3422852783
2832	0.3422701734
2833	0.3422365997
2834	0.3422298936
2835	0.3422152878
2836	0.3421909811
2837	0.3421615959
2838	0.3421470336
2839	0.3421078823
2840	0.342097617
2841	0.342091345
2842	0.3420527363
2843	0.3420452273
2844	0.3420201175
2845	0.3419924468
2846	0.3419814003
2847	0.3419546194
2848	0.3419300088
2849	0.3419055284
2850	0.3418948291
2851	0.3418614507
2852	0.3418398785
2853	0.3418227986
2854	0.3417966688
2855	0.3417870546
2856	0.3417731433
2857	0.3417571269
2858	0.341732907
2859	0.341706647
2860	0.3416771967
2861	0.3416672136
2862	0.3416493741
2863	0.3416319688
2864	0.3416041679
2865	0.3415963984
2866	0.3415798394
2867	0.3415601553
2868	0.3415336131
2869	0.3415231308
2870	0.3415033816
2871	0.3414871481
2872	0.341464621
2873	0.3414431138
2874	0.3414288119
2875	0.3414126001
2876	0.3413996655
2877	0.3413771817
2878	0.3413535477
2879	0.341336533
2880	0.3413274396
2881	0.3413081027
2882	0.3412891348
2883	0.3412710783
2884	0.3412440153
2885	0.3412064483
2886	0.3411901064
2887	0.3411463759
2888	0.3411268003
2889	0.3411016905
2890	0.3410744105
2891	0.3410492573
2892	0.341022368
2893	0.3409976922
2894	0.3409912032
2895	0.3409804388
2896	0.3409733855
2897	0.3409628164
2898	0.340939942
2899	0.3409318252
2900	0.340922797
2901	0.3408898527
2902	0.3408784372
2903	0.3408393944
2904	0.3408305181
2905	0.3408188856
2906	0.340794123
2907	0.3407880463
2908	0.3407740265
2909	0.3407483959
2910	0.3407365681
2911	0.3407262377
2912	0.3407176001
2913	0.3407060978
2914	0.3406956589
2915	0.3406802502
2916	0.3406655359
2917	0.340637301
2918	0.3406172696
2919	0.3405863219
2920	0.3405666811
2921	0.3405469753
2922	0.3405406815
2923	0.3404822151
2924	0.3404364229
2925	0.3404185183
2926	0.3403954486
2927	0.3403877008
2928	0.3403775223
